0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.8002,2.0000,0.4002,2.0000,1.0003,3.0000,0.8002,2.0000,0.0000,0.0000,0.0000,0.0000,0.4002,2.0000,1.6002,2.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,1.2002,2.0000,0.8002,2.0000,1.2004,4.0000,0.2001,1.0000,1.4003,3.0000,0.0001,1.0000,0.8002,2.0000,0.2001,1.0000,0.8002,2.0000,1.0003,3.0000,0.8002,2.0000,0.0000,0.0000,0.8002,2.0000,0.0001,1.0000,0.0000,0.0000,0.4002,2.0000,0.2001,1.0000,0.0001,1.0000,0.2001,1.0000,0.0000,0.0000,0.4002,2.0000,0.0002,2.0000,0.6001,1.0000,0.0000,0.0000,0.6001,1.0000,0.2002,2.0000,0.8002,2.0000,1.2002,2.0000,0.6001,1.0000,0.4002,2.0000,0.0000,0.0000,0.4002,2.0000,0.0000,0.0000,0.2001,1.0000,0.6001,1.0000,0.6001,1.0000,0.2002,2.0000,0.6002,2.0000,1.8005,5.0000,0.4002,2.0000,0.0000,0.0000,0.2001,1.0000,0.4002,2.0000,1.8003,3.0000,0.8003,3.0000,1.2002,2.0000,1.4004,4.0000,0.6002,2.0000,0.8002,2.0000,1.8003,3.0000,0.2001,1.0000,0.4002,2.0000,1.0003,3.0000,1.6003,3.0000,0.8003,3.0000,1.0003,3.0000,0.6003,3.0000,0.4003,3.0000,1.0004,4.0000,0.2001,1.0000,0.6002,2.0000,0.8002,2.0000,0.8002,2.0000,0.2002,2.0000,1.0003,3.0000,0.8002,2.0000,0.4003,3.0000,1.0004,4.0000,0.6001,1.0000,0.2001,1.0000,2.2005,5.0000,1.0003,3.0000,1.0005,5.0000,1.4003,3.0000,0.2002,2.0000,0.2002,2.0000,0.8004,4.0000,0.4002,2.0000,1.6007,7.0000,1.6004,4.0000,0.2001,1.0000,0.0000,0.0000,1.2004,4.0000,1.4005,5.0000,0.2001,1.0000,0.6003,3.0000,1.0005,5.0000,2.2007,7.0000,1.8007,7.0000,0.6004,4.0000,1.4005,5.0000,1.2004,4.0000,2.2007,7.0000,1.4005,5.0000,1.6006,6.0000,1.8005,5.0000,1.8009,9.0000,0.8004,4.0000,0.8004,4.0000,1.2004,4.0000,1.2006,6.0000,0.8004,4.0000,1.0005,5.0000,0.2001,1.0000,0.2001,1.0000,0.4002,2.0000
0.0000,0.0000,0.6001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.6001,1.0000,0.6001,1.0000,0.0000,0.0000,1.0001,1.0000,1.0002,2.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.6001,1.0000,0.0000,0.0000,0.0001,1.0000,0.4002,2.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.4002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,2.0002,2.0000,0.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0002,2.0000,0.0000,0.0000,1.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.2001,1.0000,1.0001,1.0000,0.0000,0.0000,0.2003,3.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.2001,1.0000,1.2002,2.0000,0.6001,1.0000,1.2002,2.0000,1.6002,2.0000,0.0000,0.0000,0.0000,0.0000,1.2002,2.0000,0.8002,2.0000,1.0001,1.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.6001,1.0000,0.6001,1.0000,0.0001,1.0000,0.6002,2.0000,0.6001,1.0000,0.0000,0.0000,0.6001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.6001,1.0000,0.0000,0.0000,0.6002,2.0000,0.0001,1.0000,0.6001,1.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4002,2.0000,0.4002,2.0000,0.2001,1.0000
0.6001,1.0000,0.6002,2.0000,1.0001,1.0000,0.0000,0.0000,0.6001,1.0000,0.4002,2.0000,0.0000,0.0000,0.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6001,1.0000,0.2001,1.0000,0.0000,0.0000,0.2001,1.0000,0.2001,1.0000,1.2002,2.0000,0.8002,2.0000,1.2002,2.0000,1.0002,2.0000,0.0001,1.0000,0.0000,0.0000,0.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.2002,2.0000,1.0001,1.0000,0.2002,2.0000,0.6001,1.0000,1.0001,1.0000,0.0001,1.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.6001,1.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.4002,2.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0001,1.0000,1.6002,2.0000,0.6001,1.0000,0.6002,2.0000,0.0000,0.0000,0.2001,1.0000,0.2001,1.0000,1.0001,1.0000,1.2002,2.0000,0.6001,1.0000,0.8002,2.0000,0.0000,0.0000,0.0000,0.0000,0.6001,1.0000,0.6001,1.0000,0.2001,1.0000,0.6001,1.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2002,2.0000,0.0001,1.0000,0.0002,2.0000,1.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.6002,2.0000,1.2002,2.0000,0.0002,2.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,1.2003,3.0000,0.0002,2.0000,0.0001,1.0000,0.0000,0.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000,0.6001,1.0000,1.0002,2.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,1.2002,2.0000,0.4002,2.0000,1.4004,4.0000,1.0001,1.0000,0.4002,2.0000,0.6002,2.0000,0.0000,0.0000,0.8002,2.0000,0.6003,3.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.2001,1.0000,0.4002,2.0000,0.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.4002,2.0000,0.4002,2.0000
1.2002,2.0000,0.2003,3.0000,0.6001,1.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.6002,2.0000,2.6003,3.0000,1.0003,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,1.0002,2.0000,1.0001,1.0000,0.0001,1.0000,1.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0002,2.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.6001,1.0000,0.2001,1.0000,2.0003,3.0000,2.0002,2.0000,0.2001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8003,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6001,1.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.2001,1.0000,0.0001,1.0000,0.0001,1.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,1.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0002,2.0000,0.0002,2.0000,1.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4002,2.0000
0.0001,1.0000,0.2001,1.0000,0.0000,0.0000,0.6003,3.0000,0.0000,0.0000,0.8002,2.0000,0.0000,0.0000,0.8002,2.0000,1.0001,1.0000,0.2001,1.0000,0.0000,0.0000,1.2002,2.0000,0.2001,1.0000,1.2002,2.0000,0.6001,1.0000,1.4003,3.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0002,2.0000,2.4005,5.0000,0.8002,2.0000,0.0000,0.0000,0.2001,1.0000,2.0002,2.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,1.2002,2.0000,0.0000,0.0000,0.6002,2.0000,1.0001,1.0000,1.6004,4.0000,1.0001,1.0000,0.6001,1.0000,1.2002,2.0000,1.0001,1.0000,0.0001,1.0000,0.6002,2.0000,0.4002,2.0000,0.0000,0.0000,2.6004,4.0000,1.0001,1.0000,1.0002,2.0000,1.6002,2.0000,0.2001,1.0000,1.4003,3.0000,0.0000,0.0000,1.0001,1.0000,2.6003,3.0000,1.2002,2.0000,0.2001,1.0000,0.0001,1.0000,1.0001,1.0000,1.2002,2.0000,2.0003,3.0000,0.0000,0.0000,0.0001,1.0000,0.6002,2.0000,0.0000,0.0000,0.2001,1.0000,0.6001,1.0000,0.0002,2.0000,1.0002,2.0000,1.2002,2.0000,0.8003,3.0000,0.0000,0.0000,1.0001,1.0000,0.2002,2.0000,0.6002,2.0000,0.0001,1.0000,0.2001,1.0000,0.0002,2.0000,0.0002,2.0000,0.0001,1.0000,1.0002,2.0000,1.2003,3.0000,0.2003,3.0000,1.2002,2.0000,0.8002,2.0000,1.0002,2.0000,2.0002,2.0000,1.0001,1.0000,1.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,2.0002,2.0000,0.0001,1.0000,0.0000,0.0000,1.0004,4.0000,0.0000,0.0000,0.2001,1.0000,0.2002,2.0000,0.0002,2.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0001,1.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000
0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0002,2.0000,0.8002,2.0000,0.6002,2.0000,1.0001,1.0000,0.0000,0.0000,0.8002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6001,1.0000,0.6001,1.0000,0.2001,1.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.6001,1.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0002,2.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000,0.2002,2.0000,0.0000,0.0000,0.4002,2.0000,1.0001,1.0000,0.2001,1.0000,0.6002,2.0000,1.4003,3.0000,0.0001,1.0000,0.6001,1.0000,0.0000,0.0000,1.0001,1.0000,1.8003,3.0000,0.6002,2.0000,0.0000,0.0000,0.6001,1.0000,0.2001,1.0000,1.0001,1.0000,0.6001,1.0000,0.2001,1.0000,0.0000,0.0000,0.6002,2.0000,0.0000,0.0000,1.2002,2.0000,0.2001,1.0000,0.0001,1.0000,0.8003,3.0000,0.2002,2.0000,0.2001,1.0000,0.6001,1.0000,0.8002,2.0000,0.0000,0.0000,0.0000,0.0000,1.0003,3.0000,0.2001,1.0000,0.2002,2.0000,0.8002,2.0000,0.2001,1.0000,0.0001,1.0000,0.2001,1.0000,0.2001,1.0000,0.8003,3.0000,1.2002,2.0000,2.2003,3.0000,1.0002,2.0000,1.0003,3.0000,1.6002,2.0000,1.4003,3.0000,0.6001,1.0000,1.2002,2.0000,1.6002,2.0000,0.4002,2.0000,0.0001,1.0000,1.2004,4.0000,1.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.6003,3.0000,0.0000,0.0000,0.4002,2.0000,1.0001,1.0000,0.2001,1.0000,0.0000,0.0000,0.6002,2.0000,0.0000,0.0000,0.2003,3.0000,0.0000,0.0000,0.0000,0.0000,0.6002,2.0000,1.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,1.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000,0.4002,2.0000
1.0001,1.0000,0.6002,2.0000,1.2002,2.0000,2.0003,3.0000,0.6003,3.0000,0.0000,0.0000,0.8003,3.0000,0.0000,0.0000,0.6001,1.0000,1.0002,2.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,1.0003,3.0000,1.0001,1.0000,0.0000,0.0000,1.0001,1.0000,1.0002,2.0000,0.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0002,2.0000,1.0001,1.0000,0.0001,1.0000,1.6002,2.0000,0.0000,0.0000,1.2002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,1.0001,1.0000,0.0000,0.0000,2.0003,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,2.0000,0.2001,1.0000,0.0000,0.0000,1.2002,2.0000,1.2002,2.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6003,3.0000,2.0002,2.0000,0.6001,1.0000,1.0001,1.0000,0.2001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,1.0002,2.0000,0.0000,0.0000,1.0002,2.0000,0.6002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,1.2002,2.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0001,1.0000,1.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,2.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,1.4003,3.0000,0.0000,0.0000,0.0001,1.0000,0.2001,1.0000,2.0004,4.0000,0.6001,1.0000,0.0000,0.0000,0.6001,1.0000,0.6001,1.0000,0.0000,0.0000,0.0000,0.0000,0.8003,3.0000,0.8003,3.0000,0.8002,2.0000,0.6001,1.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.8002,2.0000,0.4002,2.0000,0.4003,3.0000,0.2001,1.0000,1.2002,2.0000,0.0000,0.0000,0.2001,1.0000,1.2002,2.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000,0.8002,2.0000,0.2001,1.0000,0.8002,2.0000,0.8002,2.0000,1.8003,3.0000,1.0003,3.0000,0.4002,2.0000,0.0000,0.0000,1.6004,4.0000,0.6001,1.0000,1.2002,2.0000,0.6001,1.0000,0.8002,2.0000,0.4002,2.0000,1.8003,3.0000,1.0003,3.0000,0.2001,1.0000,0.2001,1.0000,0.8002,2.0000,1.2002,2.0000,0.4002,2.0000,1.0003,3.0000,0.0000,0.0000,0.6001,1.0000,0.8002,2.0000,0.2001,1.0000,1.2002,2.0000,0.2001,1.0000,0.2001,1.0000,0.8002,2.0000,1.8003,3.0000,1.4003,3.0000,1.4003,3.0000,0.8002,2.0000,0.4002,2.0000,0.2001,1.0000,2.0004,4.0000,0.6001,1.0000,1.2004,4.0000,1.0003,3.0000,1.8003,3.0000,0.2001,1.0000,1.0003,3.0000,0.6003,3.0000,1.4003,3.0000,0.8002,2.0000,1.4003,3.0000,0.4002,2.0000,0.2001,1.0000,0.6003,3.0000,0.6001,1.0000,1.4003,3.0000,0.6001,1.0000,1.4003,3.0000,0.8002,2.0000,2.2005,5.0000,1.2002,2.0000,1.0003,3.0000,3.8007,7.0000,1.0003,3.0000,0.0000,0.0000,1.4003,3.0000,2.4004,4.0000,0.8002,2.0000,0.6003,3.0000,2.0004,4.0000,0.2001,1.0000,0.2001,1.0000,1.2006,6.0000,1.6004,4.0000,1.4006,6.0000,1.2006,6.0000,0.6004,4.0000,1.2004,4.0000,1.2004,4.0000,1.0006,6.0000,0.4004,4.0000,2.4008,8.0000,1.8007,7.0000,1.6006,6.0000,0.8004,4.0000,2.4008,8.0000,1.4007,7.0000,0.8004,4.0000,1.8007,7.0000,1.0005,5.0000,0.8004,4.0000,0.2001,1.0000,0.2001,1.0000,0.0000,0.0000
0.0000,0.0000,1.2002,2.0000,0.6002,2.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,1.0002,2.0000,0.0000,0.0000,1.0001,1.0000,0.2001,1.0000,1.2004,4.0000,1.2002,2.0000,1.6002,2.0000,1.2002,2.0000,0.6001,1.0000,1.0001,1.0000,2.0003,3.0000,0.2001,1.0000,1.0002,2.0000,0.0001,1.0000,1.2003,3.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.0002,2.0000,0.0000,0.0000,0.0002,2.0000,2.2003,3.0000,0.2001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0002,2.0000,0.0000,0.0000,1.0002,2.0000,1.2003,3.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,1.0001,1.0000,0.0001,1.0000,0.0002,2.0000,1.0002,2.0000,1.6003,3.0000,1.0002,2.0000,0.0000,0.0000,0.6002,2.0000,1.0001,1.0000,1.0001,1.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,1.0001,1.0000,0.6001,1.0000,1.0002,2.0000,0.0001,1.0000,0.0000,0.0000,2.0003,3.0000,0.0001,1.0000,1.0001,1.0000,0.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0002,2.0000,1.6002,2.0000,0.0000,0.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0002,2.0000,0.0000,0.0000,0.6001,1.0000,0.0000,0.0000,0.2002,2.0000,0.0001,1.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.0000,0.0000
1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,0.2001,1.0000,0.0000,0.0000,1.0001,1.0000,1.0001,1.0000,1.0001,1.0000,0.6001,1.0000,0.0001,1.0000,2.0003,3.0000,0.0001,1.0000,0.0000,0.0000,1.0002,2.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,1.0001,1.0000,1.0001,1.0000,1.0002,2.0000,0.0000,0.0000,0.0001,1.0000,1.0002,2.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0002,2.0000,0.0001,1.0000,0.0001,1.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,1.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,1.2002,2.0000,0.0001,1.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,1.0001,1.0000,0.0001,1.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2003,3.0000,0.0000,0.0000,1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6001,1.0000,0.0002,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2001,1.0000,0.4002,2.0000,0.4002,2.0000
